sample,trait,value,label
1201_C_HLP_2_001_5,area,133.0,pixels
1201_C_HLP_2_001_5,convex_hull_area,120.0,pixels
1201_C_HLP_2_001_5,solidity,1.1083333333333334,none
1201_C_HLP_2_001_5,perimeter,50.28427076339722,pixels
1201_C_HLP_2_001_5,width,14.0,pixels
1201_C_HLP_2_001_5,height,19.0,pixels
1201_C_HLP_2_001_5,longest_path,19.0,pixels
1201_C_HLP_2_001_5,center_of_mass,368.406015037594,x
1201_C_HLP_2_001_5,center_of_mass,220.61654135338347,y
1201_C_HLP_2_001_5,convex_hull_vertices,12.0,none
1201_C_HLP_2_001_5,object_in_frame,1.0,none
1201_C_HLP_2_001_5,ellipse_center,368.397705078125,x
1201_C_HLP_2_001_5,ellipse_center,220.5829620361328,y
1201_C_HLP_2_001_5,ellipse_major_axis,20.782501220703125,pixels
1201_C_HLP_2_001_5,ellipse_minor_axis,6.959510803222656,pixels
1201_C_HLP_2_001_5,ellipse_angle,146.76930236816406,degrees
1201_C_HLP_2_001_5,ellipse_eccentricity,0.9422630622016662,none
1201_C_HLP_2_001_6,in_bounds,1.0,none
1201_C_HLP_2_001_6,area,102.0,pixels
1201_C_HLP_2_001_6,convex_hull_area,88.5,pixels
1201_C_HLP_2_001_6,solidity,1.152542372881356,none
1201_C_HLP_2_001_6,perimeter,40.38477599620819,pixels
1201_C_HLP_2_001_6,width,17.0,pixels
1201_C_HLP_2_001_6,height,9.0,pixels
1201_C_HLP_2_001_6,longest_path,97.0,pixels
1201_C_HLP_2_001_6,center_of_mass,432.9803921568628,x
1201_C_HLP_2_001_6,center_of_mass,208.7450980392157,y
1201_C_HLP_2_001_6,convex_hull_vertices,13.0,none
1201_C_HLP_2_001_6,object_in_frame,1.0,none
1201_C_HLP_2_001_6,ellipse_center,433.1321105957031,x
1201_C_HLP_2_001_6,ellipse_center,208.8059234619141,y
1201_C_HLP_2_001_6,ellipse_major_axis,16.90266990661621,pixels
1201_C_HLP_2_001_6,ellipse_minor_axis,6.5052690505981445,pixels
1201_C_HLP_2_001_6,ellipse_angle,107.41480255126952,degrees
1201_C_HLP_2_001_6,ellipse_eccentricity,0.9229723097223614,none
1201_C_HLP_2_001_7,in_bounds,1.0,none
1201_C_HLP_2_001_7,area,201.0,pixels
1201_C_HLP_2_001_7,convex_hull_area,189.5,pixels
1201_C_HLP_2_001_7,solidity,1.0606860158311346,none
1201_C_HLP_2_001_7,perimeter,69.94112491607666,pixels
1201_C_HLP_2_001_7,width,30.0,pixels
1201_C_HLP_2_001_7,height,13.0,pixels
1201_C_HLP_2_001_7,longest_path,190.0,pixels
1201_C_HLP_2_001_7,center_of_mass,545.1343283582089,x
1201_C_HLP_2_001_7,center_of_mass,196.1144278606965,y
1201_C_HLP_2_001_7,convex_hull_vertices,17.0,none
1201_C_HLP_2_001_7,object_in_frame,1.0,none
1201_C_HLP_2_001_7,ellipse_center,545.2709350585938,x
1201_C_HLP_2_001_7,ellipse_center,196.13450622558597,y
1201_C_HLP_2_001_7,ellipse_major_axis,30.288578033447266,pixels
1201_C_HLP_2_001_7,ellipse_minor_axis,7.441679000854492,pixels
1201_C_HLP_2_001_7,ellipse_angle,107.04169464111328,degrees
1201_C_HLP_2_001_7,ellipse_eccentricity,0.9693477983663662,none
1201_C_HLP_2_001_8,in_bounds,1.0,none
1201_C_HLP_2_001_8,area,139.0,pixels
1201_C_HLP_2_001_8,convex_hull_area,129.0,pixels
1201_C_HLP_2_001_8,solidity,1.0775193798449612,none
1201_C_HLP_2_001_8,perimeter,51.69848430156708,pixels
1201_C_HLP_2_001_8,width,17.0,pixels
1201_C_HLP_2_001_8,height,15.0,pixels
1201_C_HLP_2_001_8,longest_path,122.0,pixels
1201_C_HLP_2_001_8,center_of_mass,433.9496402877698,x
1201_C_HLP_2_001_8,center_of_mass,329.3453237410072,y
1201_C_HLP_2_001_8,convex_hull_vertices,13.0,none
1201_C_HLP_2_001_8,object_in_frame,1.0,none
1201_C_HLP_2_001_8,ellipse_center,434.01507568359375,x
1201_C_HLP_2_001_8,ellipse_center,329.2974548339844,y
1201_C_HLP_2_001_8,ellipse_major_axis,19.15404319763184,pixels
1201_C_HLP_2_001_8,ellipse_minor_axis,8.250280380249023,pixels
1201_C_HLP_2_001_8,ellipse_angle,49.82183837890625,degrees
1201_C_HLP_2_001_8,ellipse_eccentricity,0.902479361334568,none
1201_C_HLP_2_001_9,in_bounds,1.0,none
1201_C_HLP_2_001_9,area,185.0,pixels
1201_C_HLP_2_001_9,convex_hull_area,173.0,pixels
1201_C_HLP_2_001_9,solidity,1.069364161849711,none
1201_C_HLP_2_001_9,perimeter,63.94112491607666,pixels
1201_C_HLP_2_001_9,width,24.0,pixels
1201_C_HLP_2_001_9,height,17.0,pixels
1201_C_HLP_2_001_9,longest_path,175.0,pixels
1201_C_HLP_2_001_9,center_of_mass,309.5027027027027,x
1201_C_HLP_2_001_9,center_of_mass,318.07027027027027,y
1201_C_HLP_2_001_9,convex_hull_vertices,16.0,none
1201_C_HLP_2_001_9,object_in_frame,1.0,none
1201_C_HLP_2_001_9,ellipse_center,309.6204833984375,x
1201_C_HLP_2_001_9,ellipse_center,318.0235900878906,y
1201_C_HLP_2_001_9,ellipse_major_axis,26.274450302124023,pixels
1201_C_HLP_2_001_9,ellipse_minor_axis,7.863522052764893,pixels
1201_C_HLP_2_001_9,ellipse_angle,58.88859939575195,degrees
1201_C_HLP_2_001_9,ellipse_eccentricity,0.9541640841340108,none
1201_C_HLP_2_001_10,in_bounds,1.0,none
1201_C_HLP_2_001_10,area,113.0,pixels
1201_C_HLP_2_001_10,convex_hull_area,101.0,pixels
1201_C_HLP_2_001_10,solidity,1.118811881188119,none
1201_C_HLP_2_001_10,perimeter,40.38477599620819,pixels
1201_C_HLP_2_001_10,width,14.0,pixels
1201_C_HLP_2_001_10,height,12.0,pixels
1201_C_HLP_2_001_10,longest_path,92.0,pixels
1201_C_HLP_2_001_10,center_of_mass,249.2389380530973,x
1201_C_HLP_2_001_10,center_of_mass,380.6902654867257,y
1201_C_HLP_2_001_10,convex_hull_vertices,12.0,none
1201_C_HLP_2_001_10,object_in_frame,1.0,none
1201_C_HLP_2_001_10,ellipse_center,249.2410430908203,x
1201_C_HLP_2_001_10,ellipse_center,380.6872253417969,y
1201_C_HLP_2_001_10,ellipse_major_axis,14.676888465881348,pixels
1201_C_HLP_2_001_10,ellipse_minor_axis,8.414010047912598,pixels
1201_C_HLP_2_001_10,ellipse_angle,127.27207946777344,degrees
1201_C_HLP_2_001_10,ellipse_eccentricity,0.81935746104891,none
1201_C_HLP_2_001_11,in_bounds,1.0,none
1201_C_HLP_2_001_11,area,143.0,pixels
1201_C_HLP_2_001_11,convex_hull_area,132.0,pixels
